date,hour,member_casual,rideable_type,count
2024-04-24,12,member,classic_bike,1841
2024-04-24,12,member,electric_bike,2869
2024-04-24,13,casual,classic_bike,399
2024-04-24,13,casual,electric_bike,849
2024-04-24,13,member,classic_bike,1911
2024-04-24,13,member,electric_bike,3097
2024-04-24,14,casual,classic_bike,289
2024-04-24,14,casual,electric_bike,886
2024-04-24,14,member,classic_bike,1638
2024-04-24,14,member,electric_bike,3206
2024-04-24,15,casual,classic_bike,367
2024-04-24,15,casual,electric_bike,983
2024-04-24,15,member,classic_bike,1860
2024-04-24,15,member,electric_bike,3666
2024-04-24,16,casual,classic_bike,428
2024-04-24,16,casual,electric_bike,1123
2024-04-24,16,member,classic_bike,2507
2024-04-24,16,member,electric_bike,4704
2024-04-24,17,casual,classic_bike,634
2024-04-24,17,casual,electric_bike,1614
2024-04-24,17,member,classic_bike,4033
2024-04-24,17,member,electric_bike,6945
2024-04-24,18,casual,classic_bike,656
2024-04-24,18,casual,electric_bike,1600
2024-04-24,18,member,classic_bike,4056
2024-04-24,18,member,electric_bike,6904
2024-04-24,19,casual,classic_bike,438
2024-04-24,19,casual,electric_bike,1192
2024-04-24,19,member,classic_bike,2901
2024-04-24,19,member,electric_bike,5038
2024-04-24,20,casual,classic_bike,227
2024-04-24,20,casual,electric_bike,729
2024-04-24,20,member,classic_bike,1773
2024-04-24,20,member,electric_bike,3369
2024-04-24,21,casual,classic_bike,177
2024-04-24,21,casual,electric_bike,576
2024-04-24,21,member,classic_bike,1251
2024-04-24,21,member,electric_bike,2674
2024-04-24,22,casual,classic_bike,129
2024-04-24,22,casual,electric_bike,534
2024-04-24,22,member,classic_bike,938
2024-04-24,22,member,electric_bike,1968
2024-04-24,23,casual,classic_bike,105
2024-04-24,23,casual,electric_bike,331
2024-04-24,23,member,classic_bike,515
2024-04-24,23,member,electric_bike,1246
2024-04-25,0,casual,classic_bike,56
2024-04-25,0,casual,electric_bike,195
2024-04-25,0,member,classic_bike,249
2024-04-25,0,member,electric_bike,662
2024-04-25,1,casual,classic_bike,27
2024-04-25,1,casual,electric_bike,104
2024-04-25,1,member,classic_bike,113
2024-04-25,1,member,electric_bike,310
2024-04-25,2,casual,classic_bike,11
2024-04-25,2,casual,electric_bike,46
2024-04-25,2,member,classic_bike,58
2024-04-25,2,member,electric_bike,222
2024-04-25,3,casual,classic_bike,3
2024-04-25,3,casual,electric_bike,33
2024-04-25,3,member,classic_bike,29
2024-04-25,3,member,electric_bike,125
2024-04-25,4,casual,classic_bike,8
2024-04-25,4,casual,electric_bike,43
2024-04-25,4,member,classic_bike,67
2024-04-25,4,member,electric_bike,159
2024-04-25,5,casual,classic_bike,10
2024-04-25,5,casual,electric_bike,94
2024-04-25,5,member,classic_bike,222
2024-04-25,5,member,electric_bike,583
2024-04-25,6,casual,classic_bike,49
2024-04-25,6,casual,electric_bike,197
2024-04-25,6,member,classic_bike,807
2024-04-25,6,member,electric_bike,1740
2024-04-25,7,casual,classic_bike,73
2024-04-25,7,casual,electric_bike,363
2024-04-25,7,member,classic_bike,1625
2024-04-25,7,member,electric_bike,3251
2024-04-25,8,casual,classic_bike,174
2024-04-25,8,casual,electric_bike,545
2024-04-25,8,member,classic_bike,2716
2024-04-25,8,member,electric_bike,4960
2024-04-25,9,casual,classic_bike,207
2024-04-25,9,casual,electric_bike,560
2024-04-25,9,member,classic_bike,2163
2024-04-25,9,member,electric_bike,3679
2024-04-25,10,casual,classic_bike,248
2024-04-25,10,casual,electric_bike,558
2024-04-25,10,member,classic_bike,1555
2024-04-25,10,member,electric_bike,2495
2024-04-25,11,casual,classic_bike,294
2024-04-25,11,casual,electric_bike,590
2024-04-25,11,member,classic_bike,1575
2024-04-25,11,member,electric_bike,2330
2024-04-25,12,casual,classic_bike,313
2024-04-25,12,casual,electric_bike,698
2024-04-25,12,member,classic_bike,1686
2024-04-25,12,member,electric_bike,2579
2024-04-25,13,casual,classic_bike,373
2024-04-25,13,casual,electric_bike,831
2024-04-25,13,member,classic_bike,1771
2024-04-25,13,member,electric_bike,3001
2024-04-25,14,casual,classic_bike,421
2024-04-25,14,casual,electric_bike,992
2024-04-25,14,member,classic_bike,1717
2024-04-25,14,member,electric_bike,3228
2024-04-25,15,casual,classic_bike,508
2024-04-25,15,casual,electric_bike,1171
2024-04-25,15,member,classic_bike,1889
2024-04-25,15,member,electric_bike,3758
2024-04-25,16,casual,classic_bike,493
2024-04-25,16,casual,electric_bike,1175
2024-04-25,16,member,classic_bike,2342
2024-04-25,16,member,electric_bike,4544
2024-04-25,17,casual,classic_bike,563
2024-04-25,17,casual,electric_bike,1368
2024-04-25,17,member,classic_bike,3540
2024-04-25,17,member,electric_bike,6421
2024-04-25,18,casual,classic_bike,507
2024-04-25,18,casual,electric_bike,1413
2024-04-25,18,member,classic_bike,3476
2024-04-25,18,member,electric_bike,6071
2024-04-25,19,casual,classic_bike,289
2024-04-25,19,casual,electric_bike,946
2024-04-25,19,member,classic_bike,2300
2024-04-25,19,member,electric_bike,4418
2024-04-25,20,casual,classic_bike,173
2024-04-25,20,casual,electric_bike,645
2024-04-25,20,member,classic_bike,1370
2024-04-25,20,member,electric_bike,2951
2024-04-25,21,casual,classic_bike,119
2024-04-25,21,casual,electric_bike,495
2024-04-25,21,member,classic_bike,1006
2024-04-25,21,member,electric_bike,2196
2024-04-25,22,casual,classic_bike,108
2024-04-25,22,casual,electric_bike,422
2024-04-25,22,member,classic_bike,836
2024-04-25,22,member,electric_bike,1945
2024-04-25,23,casual,classic_bike,96
2024-04-25,23,casual,electric_bike,337
2024-04-25,23,member,classic_bike,500
2024-04-25,23,member,electric_bike,1276
2024-04-26,0,casual,classic_bike,53
2024-04-26,0,casual,electric_bike,231
2024-04-26,0,member,classic_bike,256
2024-04-26,0,member,electric_bike,734
2024-04-26,1,casual,classic_bike,33
2024-04-26,1,casual,electric_bike,125
2024-04-26,1,member,classic_bike,132
2024-04-26,1,member,electric_bike,375
2024-04-26,2,casual,classic_bike,20
2024-04-26,2,casual,electric_bike,85
2024-04-26,2,member,classic_bike,95
2024-04-26,2,member,electric_bike,256
2024-04-26,3,casual,classic_bike,4
2024-04-26,3,casual,electric_bike,52
2024-04-26,3,member,classic_bike,64
2024-04-26,3,member,electric_bike,139
2024-04-26,4,casual,classic_bike,11
2024-04-26,4,casual,electric_bike,52
2024-04-26,4,member,classic_bike,103
2024-04-26,4,member,electric_bike,163
2024-04-26,5,casual,classic_bike,21
2024-04-26,5,casual,electric_bike,88
2024-04-26,5,member,classic_bike,219
2024-04-26,5,member,electric_bike,505
2024-04-26,6,casual,classic_bike,46
2024-04-26,6,casual,electric_bike,197
2024-04-26,6,member,classic_bike,671
2024-04-26,6,member,electric_bike,1476
2024-04-26,7,casual,classic_bike,81
2024-04-26,7,casual,electric_bike,392
2024-04-26,7,member,classic_bike,1403
2024-04-26,7,member,electric_bike,2686
2024-04-26,8,casual,classic_bike,202
2024-04-26,8,casual,electric_bike,540
2024-04-26,8,member,classic_bike,2218
2024-04-26,8,member,electric_bike,3911
2024-04-26,9,casual,classic_bike,261
2024-04-26,9,casual,electric_bike,589
2024-04-26,9,member,classic_bike,1909
2024-04-26,9,member,electric_bike,3423
2024-04-26,10,casual,classic_bike,370
2024-04-26,10,casual,electric_bike,667
2024-04-26,10,member,classic_bike,1590
2024-04-26,10,member,electric_bike,2710
2024-04-26,11,casual,classic_bike,441
2024-04-26,11,casual,electric_bike,769
2024-04-26,11,member,classic_bike,1659
2024-04-26,11,member,electric_bike,2851
2024-04-26,12,casual,classic_bike,466
2024-04-26,12,casual,electric_bike,1017
2024-04-26,12,member,classic_bike,1924
2024-04-26,12,member,electric_bike,3220
2024-04-26,13,casual,classic_bike,532
2024-04-26,13,casual,electric_bike,1068
2024-04-26,13,member,classic_bike,1967
2024-04-26,13,member,electric_bike,3395
2024-04-26,14,casual,classic_bike,711
2024-04-26,14,casual,electric_bike,1410
2024-04-26,14,member,classic_bike,2057
2024-04-26,14,member,electric_bike,3851
2024-04-26,15,casual,classic_bike,696
2024-04-26,15,casual,electric_bike,1534
2024-04-26,15,member,classic_bike,2255
2024-04-26,15,member,electric_bike,4254
2024-04-26,16,casual,classic_bike,739
2024-04-26,16,casual,electric_bike,1582
2024-04-26,16,member,classic_bike,2699
2024-04-26,16,member,electric_bike,5031
2024-04-26,17,casual,classic_bike,647
2024-04-26,17,casual,electric_bike,1623
2024-04-26,17,member,classic_bike,3217
2024-04-26,17,member,electric_bike,5938
2024-04-26,18,casual,classic_bike,568
2024-04-26,18,casual,electric_bike,1543
2024-04-26,18,member,classic_bike,3022
2024-04-26,18,member,electric_bike,5717
2024-04-26,19,casual,classic_bike,379
2024-04-26,19,casual,electric_bike,1156
2024-04-26,19,member,classic_bike,1970
2024-04-26,19,member,electric_bike,4287
2024-04-26,20,casual,classic_bike,249
2024-04-26,20,casual,electric_bike,779
2024-04-26,20,member,classic_bike,1193
2024-04-26,20,member,electric_bike,2810
2024-04-26,21,casual,classic_bike,146
2024-04-26,21,casual,electric_bike,558
2024-04-26,21,member,classic_bike,900
2024-04-26,21,member,electric_bike,2223
2024-04-26,22,casual,classic_bike,110
2024-04-26,22,casual,electric_bike,508
2024-04-26,22,member,classic_bike,670
2024-04-26,22,member,electric_bike,1985
2024-04-26,23,casual,classic_bike,91
2024-04-26,23,casual,electric_bike,468
2024-04-26,23,member,classic_bike,579
2024-04-26,23,member,electric_bike,1587
2024-04-27,0,casual,classic_bike,86
2024-04-27,0,casual,electric_bike,409
2024-04-27,0,member,classic_bike,409
2024-04-27,0,member,electric_bike,1189
2024-04-27,1,casual,classic_bike,63
2024-04-27,1,casual,electric_bike,258
2024-04-27,1,member,classic_bike,241
2024-04-27,1,member,electric_bike,739
2024-04-27,2,casual,classic_bike,44
2024-04-27,2,casual,electric_bike,207
2024-04-27,2,member,classic_bike,143
2024-04-27,2,member,electric_bike,460
2024-04-27,3,casual,classic_bike,26
2024-04-27,3,casual,electric_bike,146
2024-04-27,3,member,classic_bike,115
2024-04-27,3,member,electric_bike,334
2024-04-27,4,casual,classic_bike,12
2024-04-27,4,casual,electric_bike,113
2024-04-27,4,member,classic_bike,110
2024-04-27,4,member,electric_bike,214
2024-04-27,5,casual,classic_bike,13
2024-04-27,5,casual,electric_bike,59
2024-04-27,5,member,classic_bike,74
2024-04-27,5,member,electric_bike,195
2024-04-27,6,casual,classic_bike,47
2024-04-27,6,casual,electric_bike,133
2024-04-27,6,member,classic_bike,199
2024-04-27,6,member,electric_bike,531
2024-04-27,7,casual,classic_bike,66
2024-04-27,7,casual,electric_bike,245
2024-04-27,7,member,classic_bike,487
2024-04-27,7,member,electric_bike,919
2024-04-27,8,casual,classic_bike,173
2024-04-27,8,casual,electric_bike,421
2024-04-27,8,member,classic_bike,924
2024-04-27,8,member,electric_bike,1634
2024-04-27,9,casual,classic_bike,292
2024-04-27,9,casual,electric_bike,689
2024-04-27,9,member,classic_bike,1411
2024-04-27,9,member,electric_bike,2467
2024-04-27,10,casual,classic_bike,564
2024-04-27,10,casual,electric_bike,1050
2024-04-27,10,member,classic_bike,1918
2024-04-27,10,member,electric_bike,3196
2024-04-27,11,casual,classic_bike,748
2024-04-27,11,casual,electric_bike,1386
2024-04-27,11,member,classic_bike,2262
2024-04-27,11,member,electric_bike,3751
2024-04-27,12,casual,classic_bike,950
2024-04-27,12,casual,electric_bike,1634
2024-04-27,12,member,classic_bike,2549
2024-04-27,12,member,electric_bike,4181
2024-04-27,13,casual,classic_bike,957
2024-04-27,13,casual,electric_bike,1882
2024-04-27,13,member,classic_bike,2428
2024-04-27,13,member,electric_bike,4313
2024-04-27,14,casual,classic_bike,951
2024-04-27,14,casual,electric_bike,1752
2024-04-27,14,member,classic_bike,2390
2024-04-27,14,member,electric_bike,4347
2024-04-27,15,casual,classic_bike,793
2024-04-27,15,casual,electric_bike,1949
2024-04-27,15,member,classic_bike,2382
2024-04-27,15,member,electric_bike,4261
2024-04-27,16,casual,classic_bike,641
2024-04-27,16,casual,electric_bike,1511
2024-04-27,16,member,classic_bike,2000
2024-04-27,16,member,electric_bike,3849
2024-04-27,17,casual,classic_bike,332
2024-04-27,17,casual,electric_bike,893
2024-04-27,17,member,classic_bike,1381
2024-04-27,17,member,electric_bike,2978
2024-04-27,18,casual,classic_bike,340
2024-04-27,18,casual,electric_bike,1004
2024-04-27,18,member,classic_bike,1431
2024-04-27,18,member,electric_bike,3128
2024-04-27,19,casual,classic_bike,293
2024-04-27,19,casual,electric_bike,932
2024-04-27,19,member,classic_bike,1259
2024-04-27,19,member,electric_bike,2986
2024-04-27,20,casual,classic_bike,188
2024-04-27,20,casual,electric_bike,667
2024-04-27,20,member,classic_bike,831
2024-04-27,20,member,electric_bike,2182
2024-04-27,21,casual,classic_bike,100
2024-04-27,21,casual,electric_bike,372
2024-04-27,21,member,classic_bike,497
2024-04-27,21,member,electric_bike,1431
2024-04-27,22,casual,classic_bike,119
2024-04-27,22,casual,electric_bike,471
2024-04-27,22,member,classic_bike,614
2024-04-27,22,member,electric_bike,1610
2024-04-27,23,casual,classic_bike,134
2024-04-27,23,casual,electric_bike,485
2024-04-27,23,member,classic_bike,488
2024-04-27,23,member,electric_bike,1498
2024-04-28,0,casual,classic_bike,99
2024-04-28,0,casual,electric_bike,379
2024-04-28,0,member,classic_bike,335
2024-04-28,0,member,electric_bike,1027
2024-04-28,1,casual,classic_bike,57
2024-04-28,1,casual,electric_bike,223
2024-04-28,1,member,classic_bike,204
2024-04-28,1,member,electric_bike,622
2024-04-28,2,casual,classic_bike,49
2024-04-28,2,casual,electric_bike,172
2024-04-28,2,member,classic_bike,157
2024-04-28,2,member,electric_bike,438
2024-04-28,3,casual,classic_bike,33
2024-04-28,3,casual,electric_bike,160
2024-04-28,3,member,classic_bike,126
2024-04-28,3,member,electric_bike,348
2024-04-28,4,casual,classic_bike,23
2024-04-28,4,casual,electric_bike,107
2024-04-28,4,member,classic_bike,88
2024-04-28,4,member,electric_bike,204
2024-04-28,5,casual,classic_bike,25
2024-04-28,5,casual,electric_bike,110
2024-04-28,5,member,classic_bike,130
2024-04-28,5,member,electric_bike,305
2024-04-28,6,casual,classic_bike,61
2024-04-28,6,casual,electric_bike,215
2024-04-28,6,member,classic_bike,259
2024-04-28,6,member,electric_bike,714
2024-04-28,7,casual,classic_bike,161
2024-04-28,7,casual,electric_bike,371
2024-04-28,7,member,classic_bike,543
2024-04-28,7,member,electric_bike,1106
2024-04-28,8,casual,classic_bike,277
2024-04-28,8,casual,electric_bike,587
2024-04-28,8,member,classic_bike,910
2024-04-28,8,member,electric_bike,1653
2024-04-28,9,casual,classic_bike,428
2024-04-28,9,casual,electric_bike,842
2024-04-28,9,member,classic_bike,1401
2024-04-28,9,member,electric_bike,2286
2024-04-28,10,casual,classic_bike,640
2024-04-28,10,casual,electric_bike,1167
2024-04-28,10,member,classic_bike,1775
2024-04-28,10,member,electric_bike,2992
2024-04-28,11,casual,classic_bike,933
2024-04-28,11,casual,electric_bike,1530
2024-04-28,11,member,classic_bike,2364
2024-04-28,11,member,electric_bike,3712
2024-04-28,12,casual,classic_bike,1112
2024-04-28,12,casual,electric_bike,1952
2024-04-28,12,member,classic_bike,2658
2024-04-28,12,member,electric_bike,4238
2024-04-28,13,casual,classic_bike,1291
2024-04-28,13,casual,electric_bike,2266
2024-04-28,13,member,classic_bike,2871
2024-04-28,13,member,electric_bike,4581
2024-04-28,14,casual,classic_bike,1389
2024-04-28,14,casual,electric_bike,2497
2024-04-28,14,member,classic_bike,2848
2024-04-28,14,member,electric_bike,4553
2024-04-28,15,casual,classic_bike,1505
2024-04-28,15,casual,electric_bike,2748
